LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121578,Non-London,Primary,60,3.3,Low,"6,384",495,"6,879","3,466",146,580,502,418,219,177,37,"1,058",126,14,139,"6,882","3,413",217,486,58,"5,420","3,018",164,355,80,"4,513",SUPP,205,422,41,"5,270","3,005",183,317,70,"4,729","3,688",183,490,39,"6,119","3,020",170,374,69,"4,798","3,961",174,471,32,"6,283","3,098",168,"6,200",656,32,"4,045",146,418,37,"6,882","3,225",168,260,580,37,632,-71,-68,-21,"1,462",93%,7%,50%,2%,8%,7%,6%,3%,3%,1%,15%,2%,0%,2%,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,60%,3%,4%,10%,100%,NA,NA,NA,NA,NA,63%,3%,7%,1%,100%,NA,NA,NA,NA,NA,59%,2%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,-3%,0%,0%
815,121580,Non-London,Primary,76,3.9,Low,"5,506",365,"5,872","2,588",151,999,484,620,227,195,45,258,70,27,56,"5,720","3,079",180,304,33,"4,557","3,018",164,355,80,"4,513",SUPP,197,334,39,"4,661","3,005",183,317,70,"4,729","3,211",201,427,46,"5,265","3,020",170,374,69,"4,798","3,408",214,485,39,"5,641","3,098",168,"5,376",944,39,"3,587",151,620,45,"5,720","3,225",168,373,999,45,508,-29,316,12,"1,163",94%,6%,45%,3%,17%,8%,11%,4%,3%,1%,5%,1%,0%,1%,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,61%,4%,4%,7%,100%,NA,NA,NA,NA,NA,60%,4%,9%,1%,100%,NA,NA,NA,NA,NA,63%,3%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,4%,0%,0%
815,121581,Non-London,Primary,203,15.3,Low,"4,927",151,"5,078","2,184",233,764,621,392,159,147,-1,325,48,-11,82,"4,943","3,106",210,344,5,"5,019","3,018",164,355,80,"4,513",SUPP,233,355,SUPP,"5,038","3,005",183,317,70,"4,729","2,736",234,364,0,"4,601","3,020",170,374,69,"4,798","2,673",156,323,0,"4,341","3,098",168,"4,383",553,0,"2,948",233,392,-1,"4,943","3,225",168,109,764,-1,-158,23,48,-6,-76,97%,3%,44%,5%,15%,13%,8%,3%,3%,0%,7%,1%,0%,2%,62%,4%,7%,0%,100%,NA,NA,NA,NA,NA,SUPP,5%,7%,SUPP,100%,NA,NA,NA,NA,NA,60%,5%,3%,5%,100%,NA,NA,NA,NA,NA,62%,4%,7%,0%,100%,NA,NA,NA,NA,NA,60%,5%,8%,0%,100%,NA,NA,NA,NA,NA,-2%,1%,1%,0%,0%
815,121582,Non-London,Primary,266,9.4,Low,"4,266",155,"4,421","2,184",83,769,301,379,41,191,82,353,41,61,69,"4,553","2,528",143,286,75,"4,104","3,018",164,355,80,"4,513",SUPP,153,296,71,"4,028","3,005",183,317,70,"4,729","2,626",124,332,47,"4,147","3,020",170,374,69,"4,798","2,770",89,324,65,"4,274","3,098",168,"4,113",695,65,"2,953",83,379,82,"4,553","3,225",168,132,769,82,425,-60,93,7,449,97%,3%,48%,2%,17%,7%,8%,1%,4%,2%,8%,1%,1%,2%,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,63%,3%,0%,8%,100%,NA,NA,NA,NA,NA,65%,2%,8%,2%,100%,NA,NA,NA,NA,NA,65%,2%,8%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,0%,0%
815,121583,Non-London,Primary,102,0,Low,"4,176",476,"4,652","2,399",94,443,346,404,190,168,56,496,30,26,68,"4,722","2,462",266,423,58,"4,249","3,018",164,355,80,"4,513",SUPP,161,416,54,"4,346","3,005",183,317,70,"4,729",SUPP,311,429,45,"4,739","3,020",170,374,69,"4,798","2,935",186,442,50,"4,727","3,098",168,"4,575",521,50,"2,842",94,404,56,"4,722","3,225",168,220,443,56,380,-172,-19,-2,473,90%,10%,51%,2%,9%,7%,9%,4%,4%,1%,11%,1%,1%,1%,SUPP,6%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,10%,1%,100%,NA,NA,NA,NA,NA,58%,7%,4%,7%,100%,NA,NA,NA,NA,NA,62%,4%,9%,1%,100%,NA,NA,NA,NA,NA,60%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-4%,-1%,0%,0%
815,121584,Non-London,Primary,95,0,Low,"4,639",206,"4,844","2,446",38,597,299,442,195,203,73,450,39,94,156,"5,030","3,156",96,400,64,"4,855","3,018",164,355,80,"4,513",SUPP,178,446,69,"5,179","3,005",183,317,70,"4,729",SUPP,128,443,69,"4,785","3,020",170,374,69,"4,798","3,121",18,434,98,"5,165","3,098",168,"5,118",656,98,"3,043",38,442,73,"5,030","3,225",168,123,597,73,-113,-58,42,9,175,96%,4%,49%,1%,12%,6%,9%,4%,4%,1%,9%,1%,2%,3%,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,1%,100%,NA,NA,NA,NA,NA,58%,3%,4%,11%,100%,NA,NA,NA,NA,NA,60%,0%,8%,2%,100%,NA,NA,NA,NA,NA,60%,1%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,0%,0%
815,121585,Non-London,Primary,77,0,Low,"4,805",185,"4,990","2,810",-28,643,322,448,218,206,59,451,43,29,42,"5,243","3,039",126,492,63,"4,564","3,018",164,355,80,"4,513",SUPP,119,458,25,"4,707","3,005",183,317,70,"4,729",SUPP,123,510,95,"4,838","3,020",170,374,69,"4,798","3,181",158,501,52,"4,767","3,098",168,"4,699",717,52,"3,453",-28,448,59,"5,243","3,225",168,191,643,59,414,-154,-44,-4,679,96%,4%,54%,-1%,12%,6%,9%,4%,4%,1%,9%,1%,1%,1%,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP!,3%,3%,8%,100%,NA,NA,NA,NA,NA,67%,3%,11%,1%,100%,NA,NA,NA,NA,NA,66%,-1%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-4%,-2%,0%,0%
815,121586,Non-London,Primary,328,14,Low,"5,256",1,"5,257","2,152",25,"1,327",326,424,170,140,84,192,29,82,0,"4,950","3,141",92,358,85,"4,288","3,018",164,355,80,"4,513","3,229",17,410,86,"4,830","3,478",209,426,98,"5,541","2,893",6,356,66,"4,244","3,020",170,374,69,"4,798","2,944",22,380,90,"4,266","3,098",168,"4,498",977,90,"3,479",25,424,84,"4,950","3,225",168,164,"1,327",84,338,-67,66,-1,662,100%,0%,43%,1%,27%,7%,9%,3%,3%,2%,4%,1%,2%,0%,73%,2%,8%,2%,100%,NA,NA,NA,NA,NA,67%,0%,8%,2%,100%,NA,NA,NA,NA,NA,68%,0%,3%,3%,100%,NA,NA,NA,NA,NA,69%,1%,9%,2%,100%,NA,NA,NA,NA,NA,70%,1%,9%,2%,100%,NA,NA,NA,NA,NA,-3%,-1%,1%,0%,0%
815,121587,Non-London,Primary,200,3.4,Low,"4,291",151,"4,441","2,012",79,871,269,334,143,156,51,263,40,18,103,"4,340","2,974",106,242,75,"4,438","3,018",164,355,80,"4,513","3,206",112,273,84,"4,845","3,005",183,317,70,"4,729","3,069",29,311,53,"4,549","3,020",170,374,69,"4,798","2,924",-49,292,54,"4,215","3,098",168,"4,158",843,54,"2,884",79,334,51,"4,340","3,225",168,159,871,51,-90,-27,92,-24,-98,97%,3%,46%,2%,20%,6%,8%,3%,4%,1%,6%,1%,0%,2%,SUPP,2%,5%,2%,100%,NA,NA,NA,NA,NA,66%,2%,6%,2%,100%,NA,NA,NA,NA,NA,68%,1%,3%,7%,100%,NA,NA,NA,NA,NA,69%,-1%,7%,1%,100%,NA,NA,NA,NA,NA,66%,2%,8%,1%,100%,NA,NA,NA,NA,NA,NA,0%,3%,-1%,0%
815,121588,Non-London,Primary,102,5.4,Low,"4,218",307,"4,524","2,091",79,842,254,308,249,79,68,535,54,24,68,"4,651","3,176",84,355,61,"4,883","3,018",164,355,80,"4,513",SUPP,371,384,SUPP,"5,804","3,005",183,317,70,"4,729","3,376",164,386,69,"5,425","3,020",170,374,69,"4,798","3,264",134,194,58,"5,107","3,098",168,"4,930",892,58,"2,933",79,308,68,"4,651","3,225",168,215,842,68,-243,-5,-47,7,-232,93%,7%,45%,2%,18%,5%,7%,5%,2%,1%,12%,1%,1%,1%,SUPP,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,7%,SUPP,100%,NA,NA,NA,NA,NA,62%,3%,4%,9%,100%,NA,NA,NA,NA,NA,64%,3%,4%,1%,100%,NA,NA,NA,NA,NA,63%,2%,7%,1%,100%,NA,NA,NA,NA,NA,NA,0%,0%,0%,0%
815,121589,Non-London,Primary,37,16.2,Low,"8,376",286,"8,661","4,339",129,851,442,968,354,299,111,734,132,21,184,"8,564","4,177",386,608,105,"6,720","3,018",164,355,80,"4,513",SUPP,598,521,79,"5,188","3,005",183,317,70,"4,729","3,731",320,743,64,"6,646","3,020",170,374,69,"4,798","3,890",509,786,68,"6,933","3,098",168,"7,261",692,68,"5,191",129,968,111,"8,564","3,225",168,241,851,111,"1,014",-257,360,6,"1,844",97%,3%,51%,2%,10%,5%,11%,4%,3%,1%,9%,2%,0%,2%,SUPP,6%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,12%,10%,2%,100%,NA,NA,NA,NA,NA,56%,5%,3%,12%,100%,NA,NA,NA,NA,NA,56%,7%,11%,1%,100%,NA,NA,NA,NA,NA,61%,2%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-4%,2%,-1%,0%
815,121590,Non-London,Primary,158,18.4,Low,"5,192",99,"5,291","2,096",217,"1,247",271,300,188,203,72,250,84,57,84,"5,069","2,729",138,253,74,"4,184","3,018",164,355,80,"4,513","2,845",221,273,63,"4,804","3,005",183,317,70,"4,729","3,213",92,321,60,"4,864","3,020",170,374,69,"4,798","3,398",104,276,54,"4,933","3,098",168,"5,052","1,195",54,"3,343",217,300,72,"5,069","3,225",168,98,"1,247",72,614,79,47,-2,885,98%,2%,41%,4%,25%,5%,6%,4%,4%,1%,5%,2%,1%,2%,65%,3%,6%,2%,100%,NA,NA,NA,NA,NA,59%,5%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,4%,6%,100%,NA,NA,NA,NA,NA,69%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,1%,1%,0%,-1%,0%
815,121591,Non-London,Primary,265,11.3,Low,"4,377",111,"4,488","2,019",245,833,258,312,197,139,56,164,81,159,136,"4,600","2,792",168,356,84,"4,410","3,018",164,355,80,"4,513","2,621",190,352,70,"4,231","3,005",183,317,70,"4,729","2,605",248,346,67,"4,355","3,020",170,374,69,"4,798","3,042",196,365,57,"4,983","3,098",168,"4,760",890,57,"2,853",245,312,56,"4,600","3,225",168,18,833,56,61,77,-44,-28,190,98%,2%,44%,5%,18%,6%,7%,4%,3%,1%,4%,2%,3%,3%,63%,4%,8%,2%,100%,NA,NA,NA,NA,NA,62%,4%,8%,2%,100%,NA,NA,NA,NA,NA,59%,6%,4%,6%,100%,NA,NA,NA,NA,NA,61%,4%,7%,1%,100%,NA,NA,NA,NA,NA,62%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-1%,1%,-1%,-1%,0%
815,121592,Non-London,Primary,111,5.3,Low,"5,002",299,"5,301","2,230",228,567,325,493,164,236,75,475,25,15,139,"4,972","3,109",139,375,89,"4,559","3,018",164,355,80,"4,513",SUPP,164,413,78,"4,553","3,005",183,317,70,"4,729","2,925",167,372,84,"4,410","3,020",170,374,69,"4,798","2,844",174,390,68,"4,287","3,098",168,"4,421",761,68,"2,797",228,493,75,"4,972","3,225",168,141,567,75,-312,89,118,-14,413,94%,6%,45%,5%,11%,7%,10%,3%,5%,2%,10%,1%,0%,3%,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,66%,4%,4%,6%,100%,NA,NA,NA,NA,NA,66%,4%,9%,2%,100%,NA,NA,NA,NA,NA,56%,5%,10%,2%,100%,NA,NA,NA,NA,NA,NA,2%,2%,0%,0%
815,121593,Non-London,Primary,113,12.4,Low,"4,590",84,"4,675","2,015",134,886,266,364,247,208,74,232,73,27,148,"4,675","3,352",148,443,51,"4,915","3,018",164,355,80,"4,513",SUPP,175,433,55,"4,666","3,005",183,317,70,"4,729","2,895",194,426,75,"4,765","3,020",170,374,69,"4,798","3,233",196,437,82,"5,176","3,098",168,"5,021",888,82,"2,901",134,364,74,"4,675","3,225",168,124,886,74,-451,-14,-79,23,-240,98%,2%,43%,3%,19%,6%,8%,5%,4%,2%,5%,2%,1%,3%,SUPP,3%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,61%,4%,6%,6%,100%,NA,NA,NA,NA,NA,62%,4%,8%,2%,100%,NA,NA,NA,NA,NA,62%,3%,8%,2%,100%,NA,NA,NA,NA,NA,NA,0%,-1%,1%,0%
815,121594,Non-London,Primary,49,14.3,Low,"5,931",560,"6,491","2,749",148,"1,037",614,659,267,218,154,769,139,34,187,"6,975","3,700",316,494,172,"6,171","3,018",164,355,80,"4,513",SUPP,161,547,113,"5,646","3,005",183,317,70,"4,729","2,804",133,556,118,"5,283","3,020",170,374,69,"4,798","3,231",131,564,113,"5,631","3,098",168,"5,520",894,113,"3,786",148,659,154,"6,975","3,225",168,237,"1,037",154,86,-168,165,-18,804,91%,9%,39%,2%,15%,9%,9%,4%,3%,2%,11%,2%,0%,3%,SUPP,5%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,10%,2%,100%,NA,NA,NA,NA,NA,53%,3%,3%,6%,100%,NA,NA,NA,NA,NA,57%,2%,10%,2%,100%,NA,NA,NA,NA,NA,54%,2%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,-1%,0%
815,121596,Non-London,Primary,138,1.4,Low,"4,254",118,"4,371","2,003",102,778,239,396,203,210,68,276,59,45,90,"4,469","2,341",140,267,49,"3,532","3,018",164,355,80,"4,513",SUPP,136,297,55,"4,005","3,005",183,317,70,"4,729","2,479",112,311,47,"4,042","3,020",170,374,69,"4,798","2,560",195,306,51,"4,054","3,098",168,"4,118",771,51,"2,780",102,396,68,"4,469","3,225",168,118,778,68,439,-38,129,19,937,97%,3%,45%,2%,17%,5%,9%,5%,5%,2%,6%,1%,1%,2%,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,61%,3%,4%,8%,100%,NA,NA,NA,NA,NA,63%,5%,8%,1%,100%,NA,NA,NA,NA,NA,62%,2%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,1%,0%
815,121598,Non-London,Primary,195,6.9,Low,"4,798",32,"4,830","2,012",257,"1,044",289,378,347,285,67,230,17,62,162,"5,151","2,483",240,196,38,"3,637","3,018",164,355,80,"4,513","2,603",296,253,53,"4,159","3,005",183,317,70,"4,729",SUPP,245,266,44,"4,556","3,020",170,374,69,"4,798","2,632",154,247,41,"4,162","3,098",168,"3,976",796,41,"3,057",257,378,67,"5,151","3,225",168,61,"1,044",67,574,17,182,29,"1,514",99%,1%,39%,5%,20%,6%,7%,7%,6%,1%,4%,0%,1%,3%,SUPP,7%,5%,1%,100%,NA,NA,NA,NA,NA,63%,7%,6%,1%,100%,NA,NA,NA,NA,NA,63%,5%,7%,3%,100%,NA,NA,NA,NA,NA,63%,4%,6%,1%,100%,NA,NA,NA,NA,NA,59%,5%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,2%,0%,0%
815,121599,Non-London,Primary,133,10.5,Low,"4,235",213,"4,448","1,908",224,675,282,323,173,155,93,397,34,28,90,"4,383","2,626",151,319,116,"4,375","3,018",164,355,80,"4,513",SUPP,333,323,101,"4,544","3,005",183,317,70,"4,729","2,806",262,331,103,"4,678","3,020",170,374,69,"4,798","3,087",173,369,107,"5,053","3,098",168,"4,921",731,107,"2,583",224,323,93,"4,383","3,225",168,297,675,93,-43,73,4,-23,8,95%,5%,44%,5%,15%,6%,7%,4%,4%,2%,9%,1%,1%,2%,SUPP,3%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,7%,7%,2%,100%,NA,NA,NA,NA,NA,60%,6%,4%,6%,100%,NA,NA,NA,NA,NA,61%,3%,7%,2%,100%,NA,NA,NA,NA,NA,59%,5%,7%,2%,100%,NA,NA,NA,NA,NA,NA,2%,0%,-1%,0%
815,121600,Non-London,Primary,127,3.1,Low,"4,216",210,"4,426","1,969",217,674,254,356,209,125,53,298,56,89,70,"4,369","2,543",208,370,37,"3,659","3,018",164,355,80,"4,513",SUPP,193,378,49,"4,010","3,005",183,317,70,"4,729",SUPP,208,408,64,"4,072","3,020",170,374,69,"4,798","2,515",359,226,58,"4,272","3,098",168,"4,254",692,58,"2,643",217,356,53,"4,369","3,225",168,172,674,53,100,9,-14,16,710,95%,5%,45%,5%,15%,6%,8%,5%,3%,1%,7%,1%,2%,2%,SUPP,6%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,64%,5%,4%,5%,100%,NA,NA,NA,NA,NA,59%,8%,5%,1%,100%,NA,NA,NA,NA,NA,60%,5%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-2%,0%,0%
815,121602,Non-London,Primary,41,0,Low,"17,066",547,"17,613","8,156","1,307","2,299","1,814","1,725",950,674,512,"1,268",207,140,554,"19,606","3,966",299,758,358,"7,241","3,018",164,355,80,"4,513",SUPP,"1,032","1,011",256,"9,072","3,005",183,317,70,"4,729","3,737",720,952,180,"8,668","3,020",170,374,69,"4,798","3,619","1,037",870,169,"7,880","3,098",168,"7,510",883,169,"10,455","1,307","1,725",512,"19,606","3,225",168,232,"2,299",512,"6,489","1,008",967,154,"12,365",97%,3%,42%,7%,12%,9%,9%,5%,3%,3%,6%,1%,1%,3%,SUPP,4%,10%,5%,100%,NA,NA,NA,NA,NA,SUPP,11%,11%,3%,100%,NA,NA,NA,NA,NA,43%,8%,3%,3%,100%,NA,NA,NA,NA,NA,46%,13%,11%,2%,100%,NA,NA,NA,NA,NA,53%,7%,9%,3%,100%,NA,NA,NA,NA,NA,NA,3%,-1%,-2%,0%
815,121604,Non-London,Primary,105,4.8,Low,"4,494",69,"4,563","2,349",298,659,275,341,211,58,83,261,52,17,73,"4,675","3,054",209,316,109,"4,395","3,018",164,355,80,"4,513",SUPP,218,274,75,"4,145","3,005",183,317,70,"4,729",SUPP,267,318,71,"4,302","3,020",170,374,69,"4,798",SUPP,331,323,75,"4,568","3,098",168,"4,559",711,75,"3,008",298,341,83,"4,675","3,225",168,31,659,83,-46,89,25,-26,280,98%,2%,50%,6%,14%,6%,7%,5%,1%,2%,6%,1%,0%,2%,SUPP,5%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP!,6%,4%,5%,100%,NA,NA,NA,NA,NA,SUPP,7%,7%,2%,100%,NA,NA,NA,NA,NA,64%,6%,7%,2%,100%,NA,NA,NA,NA,NA,NA,1%,0%,0%,0%
815,121606,Non-London,Primary,51,2,Low,"6,485",321,"6,806","3,371",228,984,461,691,212,460,142,578,49,39,135,"7,350","2,889",399,378,89,"4,830","3,018",164,355,80,"4,513",SUPP,464,408,72,"5,178","3,005",183,317,70,"4,729","3,520",326,488,66,"5,868","3,020",170,374,69,"4,798","3,687",168,490,86,"5,832","3,098",168,"5,470",629,86,SUPP,228,691,142,"7,350","3,225",168,453,984,142,SUPP,-171,313,53,"2,520",95%,5%,46%,3%,13%,6%,9%,3%,6%,2%,8%,1%,1%,2%,SUPP,8%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,9%,8%,1%,100%,NA,NA,NA,NA,NA,60%,6%,2%,6%,100%,NA,NA,NA,NA,NA,63%,3%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,-5%,1%,0%,0%
815,121608,Non-London,Primary,40,2.5,Low,"8,746",366,"9,111","2,448",862,"1,397",688,909,472,298,136,590,136,165,68,"8,167","3,490",275,514,82,"5,651","3,018",164,355,80,"4,513",SUPP,251,490,SUPP,"5,551","3,005",183,317,70,"4,729","3,827",664,622,87,"6,972","3,020",170,374,69,"4,798",SUPP,"1,396",785,77,"6,686","3,098",168,"6,660",748,77,SUPP,862,909,136,"8,167","3,225",168,343,"1,397",136,SUPP,587,395,54,"2,516",96%,4%,30%,11%,17%,8%,11%,6%,4%,2%,7%,2%,2%,1%,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,9%,SUPP,100%,NA,NA,NA,NA,NA,55%,10%,3%,6%,100%,NA,NA,NA,NA,NA,SUPP,21%,12%,1%,100%,NA,NA,NA,NA,NA,SUPP,11%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,2%,1%,0%
815,121609,Non-London,Primary,171,15.2,Low,"4,651",110,"4,761","2,354",75,455,384,560,169,129,42,238,75,28,27,"4,536","2,489",350,360,66,"4,189","3,018",164,355,80,"4,513",SUPP,142,417,83,"4,748","3,005",183,317,70,"4,729",SUPP,131,416,71,"4,422","3,020",170,374,69,"4,798","3,067",103,439,60,"4,599","3,098",168,"4,459",526,60,"2,809",75,560,42,"4,536","3,225",168,48,455,42,320,-275,200,-24,347,98%,2%,52%,2%,10%,8%,12%,4%,3%,1%,5%,2%,1%,1%,SUPP,8%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,66%,3%,3%,4%,100%,NA,NA,NA,NA,NA,67%,2%,10%,1%,100%,NA,NA,NA,NA,NA,62%,2%,12%,1%,100%,NA,NA,NA,NA,NA,NA,-6%,3%,-1%,0%
815,121610,Non-London,Primary,54,0,Low,"6,177",183,"6,360","2,987",220,867,284,703,286,177,105,202,77,18,398,"6,324","4,491",322,537,131,"6,930","3,018",164,355,80,"4,513",SUPP,-27,406,93,"4,929","3,005",183,317,70,"4,729",SUPP,95,471,67,"5,467","3,020",170,374,69,"4,798",SUPP,114,636,83,"5,866","3,098",168,"5,674",826,83,"3,853",220,703,105,"6,324","3,225",168,103,867,105,-638,-102,166,-26,-606,97%,3%,47%,3%,14%,4%,11%,5%,3%,2%,3%,1%,0%,6%,SUPP,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,-1%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP!,2%,4%,4%,100%,NA,NA,NA,NA,NA,SUPP,2%,11%,1%,100%,NA,NA,NA,NA,NA,61%,3%,11%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,3%,0%,0%
815,121611,Non-London,Primary,126,3.2,Low,"4,152",157,"4,309","2,393",186,530,263,294,219,114,75,194,57,7,33,"4,365","2,765",-22,290,143,"3,942","3,018",164,355,80,"4,513","2,757",113,282,101,"4,098","3,005",183,317,70,"4,729","2,870",178,277,107,"4,251","3,020",170,374,69,"4,798","2,815",426,326,81,"4,444","3,098",168,"4,435",571,81,"2,923",186,294,75,"4,365","3,225",168,137,530,75,158,208,4,-68,423,96%,4%,55%,4%,12%,6%,7%,5%,3%,2%,4%,1%,0%,1%,SUPP,-1%,7%,4%,100%,NA,NA,NA,NA,NA,67%,3%,7%,2%,100%,NA,NA,NA,NA,NA,68%,4%,4%,4%,100%,NA,NA,NA,NA,NA,63%,10%,7%,2%,100%,NA,NA,NA,NA,NA,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,NA,5%,0%,-2%,0%
815,121613,Non-London,Primary,112,8,Low,"4,278",152,"4,429","2,036",97,498,325,486,200,131,46,302,91,16,90,"4,317","2,779",152,418,74,"4,400","3,018",164,355,80,"4,513","2,314",186,394,61,"3,806","3,005",183,317,70,"4,729","2,346",129,435,57,"4,335","3,020",170,374,69,"4,798","2,451",264,485,44,"4,412","3,098",168,"4,458",509,44,"2,534",97,486,46,"4,317","3,225",168,103,498,46,-245,-55,68,-28,-83,97%,3%,47%,2%,12%,8%,11%,5%,3%,1%,7%,2%,0%,2%,SUPP,3%,10%,2%,100%,NA,NA,NA,NA,NA,61%,5%,10%,2%,100%,NA,NA,NA,NA,NA,54%,3%,4%,9%,100%,NA,NA,NA,NA,NA,56%,6%,11%,1%,100%,NA,NA,NA,NA,NA,59%,2%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,-1%,0%
