LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121469,Non-London,Primary,99,27,Medium,"8,502",226,"8,728","2,712",751,"1,483",572,563,286,121,60,250,224,69,93,"7,183",SUPP,185,293,150,"5,897","3,478",209,426,98,"5,541",SUPP,315,301,64,"5,710","3,020",170,374,69,"4,798",4168,-76,311,135,5787,"3,098",168,5534,1487,135,"3,376",115,290,173,"5,108","3,669",257,429,103,"6,221","4,195",751,563,60,"7,183","3,880",382,536,69,"6,488",NA,2,21,7,699,97%,3%,38%,9%,21%,7%,7%,3%,1%,1%,3%,3%,1%,1%,SUPP,3%,5%,3%,100%,NA,NA,NA,NA,NA,68%,6%,3%,3%,100%,NA,NA,NA,NA,NA,72%,-1%,5%,2%,100%,NA,NA,NA,NA,NA,66%,2%,6%,3%,100%,NA,NA,NA,NA,NA,58%,10%,8%,1%,100%,NA,NA,NA,NA,NA,NA,7%,3%,-2%,0%
815,121472,Non-London,Primary,29,17,Low,"11,417",154,"11,571","4,091","1,137",805,"1,145","1,024",331,264,262,500,137,109,208,"10,014","3,062",450,384,113,"5,446","3,005",183,317,70,"4,729","2,876",672,446,81,"5,487","3,020",170,374,69,"4,798",2851,1114,470,97,6008,"3,098",168,5753,674,97,"5,360",650,752,159,"9,488","3,225",168,424,75,"5,148","4,896","1,137","1,024",262,"10,014","3,256",160,450,77,"5,358",NA,-76,-51,NA,-159,99%,1%,41%,10%,8%,10%,9%,3%,2%,2%,4%,1%,1%,2%,56%,8%,7%,2%,100%,NA,NA,NA,NA,NA,52%,12%,4%,6%,100%,NA,NA,NA,NA,NA,47%,19%,8%,2%,100%,NA,NA,NA,NA,NA,56%,7%,8%,2%,100%,NA,NA,NA,NA,NA,49%,11%,10%,3%,100%,NA,NA,NA,NA,NA,-7%,3%,3%,1%,0%
815,121476,Non-London,Primary,6,0,Low,"31,495",782,"32,277","13,004",238,"4,181","3,127","4,945","1,337","1,084",687,863,523,129,"1,277","31,392",SUPP,730,864,127,"7,831","3,005",183,317,70,"4,729",SUPP,-49,"1,311",160,"10,628","3,020",170,374,69,"4,798",NA,281,1468,102,10229,"3,098",168,10116,1140,102,NA ,594,"2,047",200,"13,727","3,225",168,424,75,"5,148",NA,238,"4,945",687,"31,392","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,NA,1%,NA,10%,15%,4%,3%,2%,3%,2%,0%,4%,SUPP,9%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,0%,5%,4%,100%,NA,NA,NA,NA,NA,NA,3%,14%,1%,100%,NA,NA,NA,NA,NA,NA,4%,15%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,16%,2%,100%,NA,NA,NA,NA,NA,SUPP,-8%,5%,0%,0%
815,121479,Non-London,Primary,354,11,Low,"4,325",168,"4,493","2,370",69,639,323,329,195,244,46,226,36,45,111,"4,634","2,289",110,285,45,"3,679","3,005",183,317,70,"4,729","2,444",66,312,48,"3,821","3,020",170,374,69,"4,798",3115,168,350,35,4798,"3,098",168,4589,640,35,"3,110",26,342,42,"4,595","3,225",168,424,75,"5,148","3,009",69,329,46,"4,634","3,256",160,450,77,"5,358",NA,-53,0,-14,99,96%,4%,51%,2%,14%,7%,7%,4%,5%,1%,5%,1%,1%,3%,62%,3%,8%,1%,100%,NA,NA,NA,NA,NA,64%,2%,4%,4%,100%,NA,NA,NA,NA,NA,65%,4%,7%,1%,100%,NA,NA,NA,NA,NA,68%,1%,7%,1%,100%,NA,NA,NA,NA,NA,65%,1%,7%,1%,100%,NA,NA,NA,NA,NA,3%,-2%,-1%,0%,0%
815,121480,Non-London,Primary,14,21,Medium,"14,182",69,"14,251","5,450",597,"1,700","1,095","1,659",537,325,251,"1,220",179,82,136,"13,229",SUPP,134,"1,250",162,"10,560","3,005",183,317,70,"4,729","10,278",144,"1,842",267,"16,352","3,020",170,374,69,"4,798",NA,392,1983,296,16681,"3,098",168,15431,2253,296,NA ,355,"1,864",218,"13,171","3,225",168,424,75,"5,148",NA,597,"1,659",251,"13,229","3,880",382,536,69,"6,488",136,-97,65,39,143,100%,0%,NA,4%,NA,8%,12%,4%,2%,2%,9%,1%,1%,1%,SUPP,1%,12%,2%,100%,NA,NA,NA,NA,NA,63%,1%,3%,7%,100%,NA,NA,NA,NA,NA,NA,2%,12%,2%,100%,NA,NA,NA,NA,NA,NA,3%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,13%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,1%,0%,0%
815,121481,Non-London,Primary,209,8,Low,"6,657",432,"7,089","2,971",67,998,331,594,182,94,74,397,55,12,538,"6,313","3,280",6,310,67,"4,687","3,005",183,317,70,"4,729","3,130",-18,341,62,"4,724","3,020",170,374,69,"4,798",3207,72,420,62,5243,"3,098",168,5272,926,62,"3,525",52,561,70,"5,939","3,225",168,424,75,"5,148","3,969",67,594,74,"6,313","3,256",160,450,77,"5,358",43,-95,-18,-24,-172,94%,6%,47%,1%,16%,5%,8%,3%,1%,1%,6%,1%,0%,8%,70%,0%,7%,1%,100%,NA,NA,NA,NA,NA,67%,0%,3%,4%,100%,NA,NA,NA,NA,NA,61%,1%,8%,1%,100%,NA,NA,NA,NA,NA,59%,1%,9%,1%,100%,NA,NA,NA,NA,NA,63%,1%,9%,1%,100%,NA,NA,NA,NA,NA,-7%,1%,2%,0%,0%
815,121483,Non-London,Primary,92,1,Low,"4,799",271,"5,070","2,363",268,699,473,445,261,134,145,346,102,16,109,"5,361",SUPP,74,401,97,"4,972","3,005",183,317,70,"4,729","2,758",121,411,115,"4,544","3,020",170,374,69,"4,798",2929,184,431,108,4797,"3,098",168,4644,576,108,"3,024",176,441,124,"5,236","3,225",168,424,75,"5,148","3,062",268,445,145,"5,361","3,256",160,450,77,"5,358",153,-24,-41,0,-217,95%,5%,44%,5%,13%,9%,9%,5%,3%,3%,7%,2%,0%,2%,SUPP,1%,8%,2%,100%,NA,NA,NA,NA,NA,61%,3%,3%,5%,100%,NA,NA,NA,NA,NA,61%,4%,9%,2%,100%,NA,NA,NA,NA,NA,58%,3%,8%,2%,100%,NA,NA,NA,NA,NA,57%,5%,8%,3%,100%,NA,NA,NA,NA,NA,NA,4%,0%,1%,0%
815,121484,Non-London,Primary,100,7,Low,"4,492",25,"4,517","2,502",-14,716,220,302,219,105,63,246,53,13,59,"4,483",SUPP,188,282,59,"4,045","3,005",183,317,70,"4,729","3,020",145,297,50,"4,442","3,020",170,374,69,"4,798",3158,154,302,58,4648,"3,098",168,4463,682,58,"3,058",95,292,49,"4,351","3,225",168,424,75,"5,148","3,218",-14,302,63,"4,483","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,56%,0%,16%,5%,7%,5%,2%,1%,5%,1%,0%,1%,SUPP,5%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,4%,100%,NA,NA,NA,NA,NA,68%,3%,6%,1%,100%,NA,NA,NA,NA,NA,70%,2%,7%,1%,100%,NA,NA,NA,NA,NA,72%,0%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-5%,0%,0%,0%
815,121486,Non-London,Primary,38,8,Low,"7,388",273,"7,662","2,912",762,"1,358",563,805,348,285,125,487,70,12,129,"7,856",SUPP,175,426,100,"6,515","3,005",183,317,70,"4,729","4,461",181,642,91,"6,865","3,020",170,374,69,"4,798",4298,80,608,95,6824,"3,098",168,6587,1075,95,"4,805",32,607,121,"7,467","3,225",168,424,75,"5,148","4,270",762,805,125,"7,856","3,256",160,450,77,"5,358",-110,-54,12,5,-594,96%,4%,37%,10%,17%,7%,11%,5%,4%,2%,6%,1%,0%,2%,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,3%,3%,100%,NA,NA,NA,NA,NA,63%,1%,9%,1%,100%,NA,NA,NA,NA,NA,64%,0%,8%,2%,100%,NA,NA,NA,NA,NA,54%,10%,10%,2%,100%,NA,NA,NA,NA,NA,NA,7%,3%,0%,0%
815,121487,Non-London,Primary,84,7,Low,"5,056",112,"5,167","2,803",198,"1,025",321,391,169,115,82,281,76,13,76,"5,551",SUPP,311,406,79,"4,984","3,005",183,317,70,"4,729",SUPP,230,224,79,"4,886","3,020",170,374,69,"4,798",3395,180,342,61,4920,"3,098",168,4719,847,61,"3,718",189,369,74,"5,412","3,225",168,424,75,"5,148","3,828",198,391,82,"5,551","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,51%,4%,19%,6%,8%,3%,2%,2%,5%,2%,0%,2%,SUPP,6%,8%,2%,100%,NA,NA,NA,NA,NA,67%,5%,2%,5%,100%,NA,NA,NA,NA,NA,69%,4%,7%,1%,100%,NA,NA,NA,NA,NA,69%,3%,7%,1%,100%,NA,NA,NA,NA,NA,69%,4%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,-1%,-1%,0%
815,121491,Non-London,Primary,106,15,Low,"4,586",202,"4,788","2,165",294,716,418,330,248,146,92,273,33,35,32,"4,780","3,207",308,313,121,"5,332","3,005",183,317,70,"4,729","3,202",251,306,104,"5,203","3,020",170,374,69,"4,798",3242,646,330,109,5050,"3,098",168,5067,651,109,"2,954",454,343,127,"5,291","3,225",168,424,75,"5,148","2,881",294,330,92,"4,780","3,256",160,450,77,"5,358",NA,615,-455,31,"1,939",96%,4%,45%,6%,15%,9%,7%,5%,3%,2%,6%,1%,1%,1%,60%,6%,6%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,5%,100%,NA,NA,NA,NA,NA,64%,13%,7%,2%,100%,NA,NA,NA,NA,NA,56%,9%,6%,2%,100%,NA,NA,NA,NA,NA,60%,6%,7%,2%,100%,NA,NA,NA,NA,NA,0%,0%,1%,0%,0%
815,121493,Non-London,Primary,44,5,Low,"5,739",227,"5,966","3,106",234,527,817,615,286,187,114,519,98,33,76,"6,610",SUPP,110,608,112,"7,054","3,005",183,317,70,"4,729","4,588",275,644,127,"7,791","3,020",170,374,69,"4,798",4667,-126,752,121,7457,"3,098",168,7469,703,121,"5,010",96,834,189,"8,416","3,225",168,424,75,"5,148","3,633",234,615,114,"6,610","3,256",160,450,77,"5,358","-4,558",-159,-518,-54,"-6,745",96%,4%,47%,4%,8%,14%,10%,5%,3%,2%,9%,2%,1%,1%,SUPP,2%,9%,2%,100%,NA,NA,NA,NA,NA,59%,4%,4%,7%,100%,NA,NA,NA,NA,NA,63%,-2%,10%,2%,100%,NA,NA,NA,NA,NA,60%,1%,10%,2%,100%,NA,NA,NA,NA,NA,55%,4%,9%,2%,100%,NA,NA,NA,NA,NA,NA,2%,0%,0%,0%
815,121495,Non-London,Primary,56,2,Low,"5,911",95,"6,006","2,794",120,579,428,534,648,265,60,201,89,13,139,"5,867",SUPP,175,402,SUPP,"5,436","3,005",183,317,70,"4,729","3,450",141,449,70,"5,934","3,020",170,374,69,"4,798",3425,94,459,64,5711,"3,098",168,5633,644,64,"3,701",118,503,54,"6,302","3,225",168,424,75,"5,148","3,373",120,534,60,"5,867","3,256",160,450,77,"5,358",NA,89,187,23,"1,356",98%,2%,48%,2%,10%,7%,9%,11%,4%,1%,3%,2%,0%,2%,SUPP,3%,7%,SUPP,100%,NA,NA,NA,NA,NA,59%,2%,10%,3%,100%,NA,NA,NA,NA,NA,60%,2%,8%,1%,100%,NA,NA,NA,NA,NA,59%,2%,8%,1%,100%,NA,NA,NA,NA,NA,57%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,2%,NA,0%
815,121496,Non-London,Primary,30,7,Low,"9,905",344,"10,250","4,508",65,"1,829",538,"1,108",307,414,122,"1,064",47,53,71,"10,127",SUPP,932,"1,363",126,"11,600","3,005",183,317,70,"4,729","3,548",289,669,74,"6,013","3,020",170,374,69,"4,798",NA,179,711,59,6722,"3,098",168,7347,972,59,"4,778",-204,798,77,"7,105","3,225",168,424,75,"5,148","6,337",65,"1,108",122,"10,127","3,256",160,450,77,"5,358",NA,-99,-33,-34,"-3,827",97%,3%,45%,1%,18%,5%,11%,3%,4%,1%,10%,1%,1%,1%,SUPP,8%,12%,1%,100%,NA,NA,NA,NA,NA,59%,5%,4%,8%,100%,NA,NA,NA,NA,NA,NA,3%,11%,1%,100%,NA,NA,NA,NA,NA,67%,-3%,11%,1%,100%,NA,NA,NA,NA,NA,63%,1%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-7%,-1%,0%,0%
815,121497,Non-London,Primary,72,4,Low,"5,617",244,"5,861","2,397",257,"1,137",339,602,208,230,62,533,83,13,120,"5,982",SUPP,175,523,65,"4,898","3,005",183,317,70,"4,729","3,426",208,480,51,"5,151","3,020",170,374,69,"4,798",3379,353,542,57,5515,"3,098",168,5597,923,57,"3,269",241,580,64,"5,301","3,225",168,424,75,"5,148","3,534",257,602,62,"5,982","3,256",160,450,77,"5,358",NA,-126,-305,-25,-833,96%,4%,40%,4%,19%,6%,10%,4%,4%,1%,9%,1%,0%,2%,SUPP,4%,11%,1%,100%,NA,NA,NA,NA,NA,66%,4%,3%,5%,100%,NA,NA,NA,NA,NA,61%,6%,10%,1%,100%,NA,NA,NA,NA,NA,62%,5%,11%,1%,100%,NA,NA,NA,NA,NA,59%,4%,10%,1%,100%,NA,NA,NA,NA,NA,NA,0%,-1%,0%,0%
815,121498,Non-London,Primary,58,12,Low,"6,157",404,"6,561","2,785",23,963,507,625,225,231,117,513,98,23,238,"6,348",SUPP,210,401,87,"5,427","3,005",183,317,70,"4,729","3,182",273,466,78,"5,694","3,020",170,374,69,"4,798",3674,90,537,126,6359,"3,098",168,6076,443,126,"5,073",-265,629,92,"7,099","3,225",168,424,75,"5,148","3,748",23,625,117,"6,348","3,256",160,450,77,"5,358",NA,-115,18,NA,-2,94%,6%,44%,0%,15%,8%,10%,3%,4%,2%,8%,2%,0%,4%,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,56%,5%,4%,6%,100%,NA,NA,NA,NA,NA,58%,1%,8%,2%,100%,NA,NA,NA,NA,NA,71%,-4%,9%,1%,100%,NA,NA,NA,NA,NA,59%,0%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-4%,3%,0%,0%
815,121499,Non-London,Primary,197,13,Low,"4,598",57,"4,655","2,397",213,480,298,418,191,147,62,217,56,22,91,"4,593",SUPP,187,409,59,"4,692","3,005",183,317,70,"4,729","2,983",189,415,59,"4,815","3,020",170,374,69,"4,798",2944,155,443,48,4497,"3,098",168,4575,546,48,"2,964",145,441,64,"4,608","3,225",168,424,75,"5,148","2,877",213,418,62,"4,593","3,256",160,450,77,"5,358",-45,-54,171,6,80,99%,1%,52%,5%,11%,6%,9%,4%,3%,1%,5%,1%,1%,2%,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,62%,4%,3%,5%,100%,NA,NA,NA,NA,NA,65%,3%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,63%,5%,9%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,0%,0%
815,121500,Non-London,Primary,71,1,Low,"7,885",139,"8,024","3,994",175,916,502,798,219,260,119,580,54,17,56,"7,690",SUPP,226,597,176,"7,125","3,005",183,317,70,"4,729","3,936",363,718,149,"6,863","3,020",170,374,69,"4,798",4405,282,688,122,7324,"3,098",168,6927,651,122,"4,301",263,775,169,"7,306","3,225",168,424,75,"5,148","4,910",175,798,119,"7,690","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,52%,2%,12%,6%,10%,3%,3%,2%,7%,1%,0%,1%,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,57%,5%,3%,8%,100%,NA,NA,NA,NA,NA,60%,4%,9%,2%,100%,NA,NA,NA,NA,NA,59%,4%,11%,2%,100%,NA,NA,NA,NA,NA,64%,2%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,2%,0%,0%
815,121501,Non-London,Primary,99,1,Low,"4,666",164,"4,830","2,487",131,523,331,325,195,143,56,420,32,9,65,"4,716",SUPP,90,305,81,"4,397","3,005",183,317,70,"4,729","3,001",119,305,58,"4,504","3,020",170,374,69,"4,798",3193,112,329,67,4765,"3,098",168,4430,560,67,"2,899",94,305,66,"4,291","3,225",168,424,75,"5,148","3,010",131,325,56,"4,716","3,256",160,450,77,"5,358",NA,86,63,NA,"1,064",97%,3%,53%,3%,11%,7%,7%,4%,3%,1%,9%,1%,0%,1%,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,4%,6%,100%,NA,NA,NA,NA,NA,67%,2%,7%,1%,100%,NA,NA,NA,NA,NA,68%,2%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,-1%,0%
815,121502,Non-London,Primary,66,12,Low,"5,840",79,"5,919","2,581",117,985,465,888,277,234,88,358,97,9,64,"6,164",SUPP,86,709,75,"5,438","3,005",183,317,70,"4,729",SUPP,121,748,66,"5,384","3,020",170,374,69,"4,798",2887,399,740,68,5282,"3,098",168,5409,875,68,"3,210",653,953,92,"6,507","3,225",168,424,75,"5,148","3,566",117,888,88,"6,164","3,256",160,450,77,"5,358",NA,-305,33,-41,"-1,874",99%,1%,42%,2%,16%,8%,15%,5%,4%,2%,6%,2%,0%,1%,SUPP,2%,13%,1%,100%,NA,NA,NA,NA,NA,61%,2%,2%,5%,100%,NA,NA,NA,NA,NA,55%,8%,14%,1%,100%,NA,NA,NA,NA,NA,49%,10%,15%,1%,100%,NA,NA,NA,NA,NA,58%,2%,14%,1%,100%,NA,NA,NA,NA,NA,NA,0%,1%,0%,0%
815,121503,Non-London,Primary,40,10,Low,"8,062",62,"8,125","3,548",137,"1,373",490,824,207,260,98,327,67,36,7,"7,374",SUPP,235,551,60,"7,620","3,005",183,317,70,"4,729","5,800",331,586,50,"8,193","3,020",170,374,69,"4,798",NA,277,607,92,8108,"3,098",168,7738,1922,92,"4,934",51,642,89,"6,841","3,225",168,424,75,"5,148","4,921",137,824,98,"7,374","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,48%,2%,19%,6%,10%,3%,3%,1%,4%,1%,0%,0%,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,71%,4%,2%,4%,100%,NA,NA,NA,NA,NA,NA,3%,7%,1%,100%,NA,NA,NA,NA,NA,72%,1%,9%,1%,100%,NA,NA,NA,NA,NA,67%,2%,11%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,4%,0%,0%
815,121504,Non-London,Primary,116,8,Low,"5,188",471,"5,658","2,559",34,922,8,"1,131",143,209,0,359,57,73,185,"5,680","2,810",361,309,0,"4,935","3,005",183,317,70,"4,729","3,220",261,291,34,"5,154","3,020",170,374,69,"4,798",2907,273,352,5,4844,"3,098",168,4855,701,5,"3,642",186,424,-   ,"6,163","3,225",168,424,75,"5,148","3,481",34,"1,131",0,"5,680","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,92%,8%,45%,1%,16%,0%,20%,3%,4%,0%,6%,1%,1%,3%,57%,7%,6%,0%,100%,NA,NA,NA,NA,NA,62%,5%,2%,6%,100%,NA,NA,NA,NA,NA,60%,6%,7%,0%,100%,NA,NA,NA,NA,NA,59%,3%,7%,0%,100%,NA,NA,NA,NA,NA,61%,1%,20%,0%,100%,NA,NA,NA,NA,NA,4%,-6%,14%,0%,0%
815,121507,Non-London,Primary,67,3,Low,"6,730",36,"6,766","2,841",333,"1,108",598,565,271,274,175,201,55,39,223,"6,683",SUPP,212,316,100,"5,854","3,005",183,317,70,"4,729","3,567",274,372,76,"5,787","3,020",170,374,69,"4,798",3169,102,338,78,4940,"3,098",168,4785,821,78,"4,125",347,444,109,"6,684","3,225",168,424,75,"5,148","3,949",333,565,175,"6,683","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,100%,1%,43%,5%,17%,9%,8%,4%,4%,3%,3%,1%,1%,3%,SUPP,4%,5%,2%,100%,NA,NA,NA,NA,NA,61%,5%,2%,5%,100%,NA,NA,NA,NA,NA,64%,2%,7%,2%,100%,NA,NA,NA,NA,NA,62%,5%,7%,2%,100%,NA,NA,NA,NA,NA,59%,5%,8%,3%,100%,NA,NA,NA,NA,NA,NA,1%,3%,1%,0%
815,121508,Non-London,Primary,19,0,Low,"12,560",323,"12,883","6,074",-40,"1,474","1,309","1,521",489,244,134,880,90,67,179,"12,422",SUPP,215,744,82,"6,829","3,005",183,317,70,"4,729","5,916",212,984,65,"9,067","3,020",170,374,69,"4,798",5687,222,1565,90,9855,"3,098",168,9538,1071,90,NA ,252,"2,332",144,"13,099","3,225",168,424,75,"5,148",NA,-40,"1,521",134,"12,422","3,256",160,450,77,"5,358",NA,0,-217,-109,"-2,530",98%,3%,NA,0%,NA,10%,12%,4%,2%,1%,7%,1%,1%,1%,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,65%,2%,4%,6%,100%,NA,NA,NA,NA,NA,58%,2%,16%,1%,100%,NA,NA,NA,NA,NA,NA,2%,18%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,12%,1%,100%,NA,NA,NA,NA,NA,SUPP,-3%,1%,0%,0%
815,121510,Non-London,Primary,35,3,Low,"7,736",337,"8,072","2,556","1,114",576,756,711,307,224,167,910,97,57,106,"7,579",SUPP,575,520,142,"7,370","3,005",183,317,70,"4,729",SUPP,"1,266",638,129,"8,347","3,020",170,374,69,"4,798",4673,299,672,139,8111,"3,098",168,8143,404,139,"3,575",225,614,130,"6,547","3,225",168,424,75,"5,148",NA,"1,114",711,167,"7,579","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,96%,4%,NA,14%,NA,9%,9%,4%,3%,2%,11%,1%,1%,1%,SUPP,8%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,15%,4%,10%,100%,NA,NA,NA,NA,NA,58%,4%,8%,2%,100%,NA,NA,NA,NA,NA,55%,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,15%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,2%,0%,0%
815,121513,Non-London,Primary,116,4,Low,"5,832",148,"5,980","2,996",150,673,323,543,278,213,68,408,79,8,110,"5,850",SUPP,170,509,66,"4,617","3,005",183,317,70,"4,729","2,720",175,521,53,"4,516","3,020",170,374,69,"4,798",5024,173,854,79,8149,"3,098",168,7963,884,79,"5,878",286,946,91,"9,228","3,225",168,424,75,"5,148","3,669",150,543,68,"5,850","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,51%,3%,12%,5%,9%,5%,4%,1%,7%,1%,0%,2%,SUPP,4%,11%,1%,100%,NA,NA,NA,NA,NA,60%,4%,4%,5%,100%,NA,NA,NA,NA,NA,62%,2%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,63%,3%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-2%,0%,0%
815,121514,Non-London,Primary,86,8,Low,"4,894",178,"5,072","2,069",162,810,389,603,277,192,72,393,51,17,64,"5,098",SUPP,227,582,86,"5,221","3,005",183,317,70,"4,729",SUPP,69,600,73,"5,013","3,020",170,374,69,"4,798",2974,149,658,69,5176,"3,098",168,5106,751,69,"2,764",292,592,87,"5,285","3,225",168,424,75,"5,148","2,879",162,603,72,"5,098","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,4%,41%,3%,16%,8%,12%,6%,4%,1%,8%,1%,0%,1%,SUPP,4%,11%,2%,100%,NA,NA,NA,NA,NA,58%,1%,4%,7%,100%,NA,NA,NA,NA,NA,57%,3%,13%,1%,100%,NA,NA,NA,NA,NA,52%,6%,11%,2%,100%,NA,NA,NA,NA,NA,56%,3%,12%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,-1%,0%
815,121515,Non-London,Primary,36,13,Low,"9,518",289,"9,807","4,670",311,"1,271",690,954,278,358,122,313,97,50,-72,"9,040",SUPP,207,581,104,"7,284","3,478",209,426,98,"5,541","3,953",158,444,92,"5,959","3,020",170,374,69,"4,798",4204,110,451,75,5934,"3,098",168,5838,814,75,"5,581",62,692,102,"7,853","3,225",168,424,75,"5,148","5,941",311,954,122,"9,040","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,52%,3%,14%,7%,10%,3%,4%,1%,3%,1%,1%,-1%,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,66%,3%,3%,5%,100%,NA,NA,NA,NA,NA,71%,2%,8%,1%,100%,NA,NA,NA,NA,NA,71%,1%,9%,1%,100%,NA,NA,NA,NA,NA,66%,3%,11%,1%,100%,NA,NA,NA,NA,NA,NA,0%,3%,0%,0%
